Price,Bedrooms,Bathrooms,Garage,Furnished,Amenity_Annexe (Boys' quarters),Amenity_Garage,Amenity_Garden,Amenity_Generator,Amenity_Refrigerator,Amenity_Swimming pool,Amenity_Pets allowed,Amenity_Open car spaces,Amenity_Fans,Amenity_Water reservoir,Amenity_Microwave,Amenity_Internet,Amenity_Security service,Amenity_Secure parking,Amenity_Washing machine,Amenity_Air conditioning,Amenity_Cooker,Amenity_Dstv,Amenity_Roof terrace,LogPrice,comfortFeatures,utilityFeatures,connectivityFeatures,luxuryFeatures,exSpace
18564.0,3,4,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,9.828979500361067,6,3,2,1,0
49503.0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10.809788552780915,1,0,0,1,0
5000.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.517193191416238,1,0,0,0,0
54144.0,3,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,10.899402442965895,4,1,0,0,0
23205.0,3,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,10.052123051675276,5,1,0,0,0
15470.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.646657943567112,2,0,0,0,0
38674.0,3,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,10.562922818610538,4,1,0,2,0
18564.0,3,4,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,9.828979500361067,5,0,1,0,0
10000.0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,9.210340371976184,2,1,0,0,0
6188.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8.730367211692958,1,1,0,0,0
38674.0,2,3,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,10.562922818610538,5,3,2,1,0
38674.0,2,3,2,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,10.562922818610538,6,3,2,1,0
23205.0,4,5,3,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,10.052123051675276,2,2,0,2,1
1440.0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,7.272398392570047,5,3,2,1,0
3500.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.160518247477505,2,0,0,0,0
18564.0,3,2,3,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,9.828979500361067,3,3,0,1,1
22720.0,2,2,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,10.031000872835088,5,3,0,0,0
18564.0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,9.828979500361067,5,1,2,0,0
9000.0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,9.104979856318357,5,0,0,0,0
30940.0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,10.339805124127057,5,1,1,0,0
3500.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,8.160518247477505,2,1,0,0,0
2500.0,2,1,2,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,7.824046010856292,2,3,1,0,0
58012.0,2,2,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,10.96840516468014,4,1,2,1,0
15470.0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,9.646657943567112,6,1,0,0,0
1850.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.52294091807237,1,1,0,0,0
30940.0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,10.339805124127057,5,1,0,0,0
26299.0,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,10.177286194629282,2,2,0,1,0
4000.0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.294049640102028,0,1,0,0,0
12000.0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,9.392661928770137,4,0,1,0,0
24000.0,2,2,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,10.085809109330082,5,2,2,1,0
28989.0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,10.274671726667417,4,0,0,0,0
23205.0,2,3,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,10.052123051675276,4,1,1,0,0
38674.0,2,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,10.562922818610538,5,0,0,1,0
38674.0,2,2,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,10.562922818610538,4,2,0,1,0
8000.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.987196820661973,2,0,0,0,0
10829.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.28998299962838,1,0,0,0,0
5000.0,2,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,8.517193191416238,5,0,0,0,0
6188.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.730367211692958,1,0,0,0,0
20111.0,3,4,5,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,9.909022208034603,4,3,1,0,1
7000.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.85366542803745,1,0,0,0,0
6500.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,8.779557455883728,4,2,1,0,0
28213.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,10.24753814360942,4,0,0,0,0
6500.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,8.779557455883728,4,2,1,0,0
15138.0,1,2,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,9.624963417869113,5,1,2,0,0
23205.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,10.052123051675276,5,2,1,0,0
17661.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,9.779114097696372,3,1,1,0,0
33849.0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,10.429664735806556,4,2,2,1,0
24000.0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,10.085809109330082,4,2,1,0,0
13923.0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,9.541297427909285,5,2,0,0,0
6500.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,8.779557455883728,4,0,0,0,0
14848.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,9.605620455025981,3,1,2,0,0
23205.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,10.052123051675276,1,2,0,1,0
17326.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,9.759963542450086,4,0,1,0,0
10829.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,9.28998299962838,5,0,1,0,0
10829.0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,9.28998299962838,5,2,1,0,0
7735.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,8.953510763007166,5,0,2,0,0
28207.0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,10.247325453073348,3,1,2,1,0
26097.0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10.16957564417565,3,1,0,0,0
5500.0,1,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,8.612503371220562,5,1,0,0,0
15470.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,9.646657943567112,5,1,2,0,0
5414.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,8.596743470174246,2,1,0,0,0
6188.0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,8.730367211692958,5,2,1,1,0
15470.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,9.646657943567112,4,2,1,0,0
8000.0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,8.987196820661973,6,2,1,0,0
30940.0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,10.339805124127057,4,2,1,1,0
46409.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,10.745248684922709,4,1,0,0,0
38674.0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,10.562922818610538,4,1,0,0,0
8500.0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,9.047821442478408,6,2,1,0,0
23205.0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,10.052123051675276,5,2,0,0,0
10500.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.259130536145614,0,2,0,0,0
7735.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.953510763007166,1,2,0,0,0
10055.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,9.215825302206753,1,1,1,0,0
34033.0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,10.435085921117388,3,2,2,1,0
6000.0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,8.699514748210191,5,0,0,0,0
24000.0,1,2,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,10.085809109330082,5,2,1,0,0
21658.0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,9.983130180188324,5,2,2,1,0
12376.0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,9.423514392252901,3,2,0,0,0
12376.0,4,5,10,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,9.423514392252901,2,1,1,0,1
60100.0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,11.0037651205233,2,0,0,0,0
278456.0,4,4,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,12.537015336639856,3,1,0,1,0
54144.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.899402442965895,0,0,0,0,0
30940.0,4,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.339805124127057,1,1,0,0,1
33000.0,4,4,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,10.404262840448617,2,2,0,0,1
23205.0,4,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,10.052123051675276,1,3,0,0,0
5000.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517193191416238,0,0,0,0,0
103626.0,4,4,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,11.548543542571974,4,1,0,1,0
27846.0,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.23444460846923,1,0,0,0,1
35580.0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.479538961219825,1,1,0,0,1
2900.0,2,3,9,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,7.9724660159745655,2,4,2,1,1
92819.0,4,5,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,11.438406639196947,6,0,2,1,1
12000.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.392661928770137,0,0,0,0,0
12373.0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.423271958213975,1,0,0,0,0
22076.0,5,6,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,10.002246324559392,4,2,0,0,0
42139.0,5,4,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,10.648728956654207,2,1,0,0,1
31861.0,5,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.369137970290991,0,0,0,0,1
6500.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.779557455883728,0,0,0,0,0
61987.0,5,5,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,11.034679964622491,3,2,0,0,0
46409.0,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.745248684922709,0,0,0,0,1
38674.0,5,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.562922818610538,1,0,0,1,0
18564.0,5,6,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,9.828979500361067,6,3,0,0,0
21068.0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.95551058060328,1,1,0,0,0
67900.0,5,5,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,11.125791313546788,3,2,0,1,1
85084.0,5,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.351394282783541,1,1,0,3,0
4000.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.294049640102028,0,0,0,0,0
30940.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.339805124127057,1,0,0,0,0
55691.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10.927573832967658,2,0,0,0,0
54144.0,6,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,10.899402442965895,4,0,0,0,0
38674.0,6,5,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.562922818610538,1,1,0,0,1
45852.0,7,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10.733174097234901,0,0,0,2,1
10000.0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.210340371976184,1,0,0,0,0
20000.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.903487552536127,0,0,0,0,0
3000.0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,8.006367567650246,2,2,1,1,0
4000.0,1,1,2,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,8.294049640102028,5,2,1,1,0
30940.0,4,5,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,10.339805124127057,0,4,2,2,0
1083.0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,6.9874902470009905,5,3,2,1,1
2500.0,2,3,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,7.824046010856292,1,3,1,1,0
3500.0,3,4,2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,8.160518247477505,3,2,1,0,0
6188.0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,8.730367211692958,4,3,1,1,0
4000.0,3,4,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,8.294049640102028,4,2,1,0,0
6500.0,3,4,2,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,8.779557455883728,3,3,1,0,0
2500.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.824046010856292,0,0,0,0,0
6000.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.699514748210191,2,0,0,0,0
9000.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.104979856318357,1,0,0,0,0
3000.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246,0,0,0,0,0
5600.0,4,5,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,8.630521876723241,6,2,0,0,0
1280.0,2,2,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,7.154615356913663,6,3,1,0,0
3000.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.006367567650246,0,0,0,0,0
6000.0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.699514748210191,1,2,0,0,0
5000.0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.517193191416238,0,2,0,0,0
43200.0,3,3,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,10.673595774232203,6,1,1,0,0
3200.0,3,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,8.070906088787819,6,0,0,0,0
1600.0,3,3,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,7.3777589082278725,6,3,1,0,0
30940.0,3,4,5,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,10.339805124127057,6,4,2,2,0
5500.0,2,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,8.612503371220562,4,2,0,0,0
6500.0,3,4,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,8.779557455883728,3,3,0,0,0
30940.0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.339805124127057,0,0,0,0,0
77349.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25608292766942,0,0,0,0,0
92788.0,3,3,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,11.43807260006816,6,3,2,2,0
26299.0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.177286194629282,0,0,0,0,0
26299.0,2,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,10.177286194629282,6,1,0,1,0
6000.0,3,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,8.699514748210191,2,1,0,1,0
28619.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.261826111899026,0,0,0,0,0
21658.0,2,2,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,9.983130180188324,5,2,2,1,0
21658.0,2,2,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,9.983130180188324,5,2,2,2,0
13923.0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,9.541297427909285,3,1,0,0,0
77349.0,4,5,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,11.25608292766942,2,2,0,2,1
43315.0,3,4,4,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,10.67625427432424,6,4,2,2,1
43315.0,3,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,10.67625427432424,5,0,0,0,0
10829.0,1,1,10,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,9.28998299962838,5,4,2,2,0
7700.0,2,3,3,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,8.948975607841776,2,4,1,1,0
21880.0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,9.993328256535918,3,0,0,0,0
25655.0,3,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,10.152493763376064,1,2,0,1,0
51090.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10.841344062324843,1,1,0,0,0
20884.0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,9.946738594530443,2,1,0,0,0
25015.0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,10.127230923922305,2,1,0,1,0
23205.0,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.052123051675276,3,0,0,0,0
54144.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.899402442965895,0,0,0,0,0
31947.0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,10.371833558683493,5,1,0,1,0
38674.0,2,2,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,10.562922818610538,5,3,0,0,0
4000.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,8.294049640102028,2,1,1,0,0
3000.0,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,8.006367567650246,2,2,0,0,0
8508.0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,9.048762176320128,4,0,0,0,0
3500.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.160518247477505,2,0,0,0,0
15532.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,9.650657690851558,1,1,0,1,0
5000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.517193191416238,1,0,0,0,0
1400.0,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,7.24422751560335,2,1,0,0,0
13811.0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,9.533220655077928,5,0,0,0,0
14447.0,2,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,9.578242059529382,4,1,0,0,0
16100.0,2,2,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,9.686574550972555,3,2,1,0,0
9000.0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,9.104979856318357,5,0,0,0,0
21658.0,2,2,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,9.983130180188324,5,3,0,1,0
30000.0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,10.308952660644293,4,0,0,0,0
29700.0,2,2,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,10.298902324790792,4,2,2,1,0
14000.0,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,9.546812608597396,1,2,2,0,0
15470.0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,9.646657943567112,5,0,0,0,0
6000.0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8.699514748210191,1,1,0,0,0
23205.0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,10.052123051675276,4,1,2,0,0
3500.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.160518247477505,1,0,0,0,0
5000.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.517193191416238,2,0,0,0,0
11602.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.358932776026009,0,0,0,0,0
3500.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.160518247477505,2,0,0,0,0
6500.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.779557455883728,1,0,0,0,0
7735.0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.953510763007166,2,0,0,0,0
5000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.517193191416238,0,0,0,0,0
21653.0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,9.98289929196029,4,0,0,0,0
5000.0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.517193191416238,1,0,0,0,0
4000.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.294049640102028,1,0,0,0,0
12376.0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,9.423514392252901,2,0,1,0,0
19479.0,2,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,9.877092241176596,4,1,0,1,0
12572.0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,9.439227397917458,4,0,0,0,0
12650.0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,9.445412494155667,4,1,0,0,0
14222.0,2,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,9.562545340443464,2,1,0,1,0
34807.0,2,2,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,10.45757379496002,5,1,0,0,0
29405.0,2,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,10.288920006894056,3,1,0,1,0
16500.0,2,2,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,9.711115659888671,4,2,0,1,0
16500.0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,9.711115659888671,4,0,0,0,0
20503.0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,9.928326495883047,2,1,0,0,0
20582.0,2,2,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,9.932172186396038,6,2,2,0,0
